symbol,company,industry,filing_date,call_date,url,engine,split,n_words,mood_remarks,mood_qna,mood_all,n_sent_rem,n_sent_qa,rem_lm_negative,rem_lm_negative_p1k,rem_lm_positive,rem_lm_positive_p1k,rem_lm_uncertainty,rem_lm_uncertainty_p1k,rem_lm_litigious,rem_lm_litigious_p1k,rem_lm_constraining,rem_lm_constraining_p1k,rem_lm_strong_modal,rem_lm_strong_modal_p1k,rem_lm_weak_modal,rem_lm_weak_modal_p1k,rem_th_positive_guidance,rem_th_positive_guidance_p1k,rem_th_negative_caution,rem_th_negative_caution_p1k,rem_th_hedging_evasion,rem_th_hedging_evasion_p1k,rem_th_capital_actions,rem_th_capital_actions_p1k,rem_n_words,qa_lm_negative,qa_lm_negative_p1k,qa_lm_positive,qa_lm_positive_p1k,qa_lm_uncertainty,qa_lm_uncertainty_p1k,qa_lm_litigious,qa_lm_litigious_p1k,qa_lm_constraining,qa_lm_constraining_p1k,qa_lm_strong_modal,qa_lm_strong_modal_p1k,qa_lm_weak_modal,qa_lm_weak_modal_p1k,qa_th_positive_guidance,qa_th_positive_guidance_p1k,qa_th_negative_caution,qa_th_negative_caution_p1k,qa_th_hedging_evasion,qa_th_hedging_evasion_p1k,qa_th_capital_actions,qa_th_capital_actions_p1k,qa_n_words
THYROCARE,Thyrocare Technologies Limited,,2025-07-28,,https://nsearchives.nseindia.com/corporate/THYROCARE_28072025135214_SE_Transcript_JULY2025.pdf,pymupdf,split,9184,0.44,0.16,0.3,25,25,4,1.3050570962479608,78,25.448613376835237,10,3.2626427406199023,5,1.6313213703099512,24,7.830342577487765,28,9.135399673735726,6,1.9575856443719413,1,0.3262642740619902,1,0.3262642740619902,0,0.0,0,0.0,3065,4.0,0.6654466810846781,79.0,13.142571951422392,45.0,7.486275162202628,1.0,0.16636167027116952,18.0,2.994510064881051,38.0,6.321743470304442,25.0,4.159041756779238,2.0,0.33272334054233904,1.0,0.16636167027116952,0.0,0.0,3.0,0.4990850108135086,6011.0
HCG,Healthcare Global Enterprises Limited,,2024-02-16,2024-02-09,https://nsearchives.nseindia.com/corporate/HCG_16022024103622_SeIntimationEarningsCallTranscript8Feb2024.pdf,pymupdf,split,9664,0.32,0.28,0.3,25,25,8,4.489337822671156,36,20.2020202020202,8,4.489337822671156,2,1.122334455667789,18,10.1010101010101,7,3.9281705948372614,3,1.6835016835016836,1,0.5611672278338945,1,0.5611672278338945,1,0.5611672278338945,1,0.5611672278338945,1782,20.0,2.600780234070221,132.0,17.16514954486346,31.0,4.031209362808843,0.0,0.0,25.0,3.250975292587776,65.0,8.45253576072822,26.0,3.3810143042912872,0.0,0.0,1.0,0.13003901170351106,0.0,0.0,11.0,1.4304291287386215,7690.0
UGROCAP,Ugro Capital Limited,,2022-11-17,2022-11-17,https://nsearchives.nseindia.com/corporate/UGROCAP_17112022185503_earningcalltranscript.pdf,pymupdf,whole,9013,0.32,,0.32,25,0,27,3.0408829823178287,103,11.60040545106431,58,6.532267147201261,5,0.5631264782070053,13,1.4641288433382138,74,8.334271877463678,31,3.4913841648834327,0,0.0,0,0.0,0,0.0,0,0.0,8879,,,,,,,,,,,,,,,,,,,,,,,
FEDFINA,Fedbank Financial Services Limited,,2024-07-26,,https://nsearchives.nseindia.com/corporate/FEDFINA_26072024124342_Investormeettranscript_Signed.pdf,pymupdf,split,7908,0.043478260869565216,0.24,0.14583333333333334,23,25,0,0.0,3,6.976744186046512,0,0.0,2,4.651162790697675,10,23.25581395348837,2,4.651162790697675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,430,28.0,3.8535645472061657,80.0,11.010184420589045,41.0,5.642719515551885,4.0,0.5505092210294522,20.0,2.7525461051472613,29.0,3.991191852463529,20.0,2.7525461051472613,0.0,0.0,4.0,0.5505092210294522,0.0,0.0,1.0,0.13762730525736305,7266.0
HINDWAREAP,Hindware Home Innovation Limited,,2024-06-04,2024-06-04,https://nsearchives.nseindia.com/corporate/HINDWAREAP_04062024173954_Intimationregardingtranscriptofconcall.pdf,pymupdf,split,7111,0.043478260869565216,0.12,0.08333333333333333,23,25,0,0.0,11,27.77777777777778,4,10.1010101010101,2,5.05050505050505,11,27.77777777777778,3,7.575757575757576,4,10.1010101010101,0,0.0,0,0.0,0,0.0,0,0.0,396,41.0,6.248095092959463,105.0,16.001219140505942,56.0,8.53398354160317,1.0,0.15239256324291375,21.0,3.2002438281011885,57.0,8.686376104846083,34.0,5.181347150259067,3.0,0.45717768972874123,9.0,1.3715330691862238,0.0,0.0,9.0,1.3715330691862238,6562.0
ARTEMISMED,Artemis Medicare Services Limited,,2026-05-15,,https://nsearchives.nseindia.com/corporate/ARTEMISMED_15052026151833_Covering_Transcript_15052026.pdf,pymupdf,split,9979,0.6,0.08,0.34,25,25,5,3.652300949598247,43,31.409788166544924,6,4.382761139517896,2,1.4609203798392987,18,13.148283418553689,10,7.304601899196494,6,4.382761139517896,0,0.0,0,0.0,0,0.0,0,0.0,1369,48.0,5.740940078937926,85.0,10.166248056452577,50.0,5.98014591556034,0.0,0.0,22.0,2.6312642028465496,96.0,11.481880157875851,43.0,5.142925487381892,2.0,0.2392058366224136,2.0,0.2392058366224136,0.0,0.0,18.0,2.1528525296017222,8361.0
AWFIS,Awfis Space Solutions Limited,,2024-08-22,2024-08-14,https://nsearchives.nseindia.com/corporate/AWFIS_22082024195134_Transcript.pdf,pymupdf,split,9194,0.36,0.08,0.22,25,25,6,3.045685279187817,73,37.055837563451774,5,2.5380710659898478,2,1.015228426395939,19,9.644670050761421,8,4.060913705583756,2,1.015228426395939,2,1.015228426395939,0,0.0,0,0.0,0,0.0,1970,7.0,1.0008578781812982,83.0,11.867314841292536,51.0,7.291964541035173,12.0,1.7157563625965113,19.0,2.7166142407778096,28.0,4.003431512725193,32.0,4.575350300257363,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.1446954532456393,6994.0
PITTIENG,Pitti Engineering Limited,,2025-02-18,2025-02-18,https://nsearchives.nseindia.com/corporate/PITTIENG_18022025210751_ConcallTranscript.pdf,pymupdf,split,6804,0.08333333333333333,0.2,0.16216216216216217,12,25,0,0.0,4,12.578616352201259,4,12.578616352201259,2,6.289308176100629,8,25.157232704402517,3,9.433962264150944,2,6.289308176100629,0,0.0,0,0.0,0,0.0,0,0.0,318,29.0,4.5886075949367084,37.0,5.8544303797468356,44.0,6.962025316455696,2.0,0.31645569620253167,25.0,3.9556962025316458,37.0,5.8544303797468356,20.0,3.1645569620253164,3.0,0.47468354430379744,9.0,1.4240506329113924,0.0,0.0,4.0,0.6329113924050633,6320.0
GREENPANEL,Greenpanel Industries Limited,,2026-05-22,,https://nsearchives.nseindia.com/corporate/GREENPANEL_22052026113011_Transcript_intimation_20260518.pdf,pymupdf,split,6410,0.32,0.2,0.26,25,25,8,5.194805194805195,28,18.181818181818183,15,9.74025974025974,1,0.6493506493506493,8,5.194805194805195,7,4.545454545454546,8,5.194805194805195,0,0.0,0,0.0,0,0.0,0,0.0,1540,14.0,2.8694404591104736,46.0,9.428161508505841,38.0,7.788481246157,0.0,0.0,3.0,0.6148800983808157,26.0,5.328960852633736,22.0,4.509120721459316,1.0,0.20496003279360525,3.0,0.6148800983808157,1.0,0.20496003279360525,8.0,1.639680262348842,4879.0
SERVOTECH,Servotech Renewable Power System Limited,,2024-08-06,2024-08-06,https://nsearchives.nseindia.com/corporate/SERVOTECH_06082024152041_NSE.pdf,pymupdf,split,9358,0.44,0.08,0.26,25,25,0,0.0,22,27.29528535980149,2,2.4813895781637716,2,2.4813895781637716,10,12.40694789081886,3,3.7220843672456576,1,1.2406947890818858,0,0.0,0,0.0,0,0.0,0,0.0,806,12.0,3.658536585365854,41.0,12.5,31.0,9.451219512195122,0.0,0.0,7.0,2.1341463414634148,34.0,10.365853658536585,13.0,3.9634146341463414,7.0,2.1341463414634148,1.0,0.3048780487804878,0.0,0.0,0.0,0.0,3280.0
20MICRONS,20 Microns Limited,Metals,2024-05-24,2024-05-24,https://nsearchives.nseindia.com/corporate/20MICRONS_24052024103852_20MLEARNINGCALLTRANSCIPTION.pdf,pymupdf,split,6654,0.0,0.24,0.12,25,25,0,0.0,3,7.211538461538462,2,4.8076923076923075,2,4.8076923076923075,15,36.05769230769231,2,4.8076923076923075,2,4.8076923076923075,0,0.0,0,0.0,0,0.0,0,0.0,416,18.0,2.955665024630542,86.0,14.12151067323481,35.0,5.747126436781609,0.0,0.0,26.0,4.269293924466338,55.0,9.0311986863711,26.0,4.269293924466338,0.0,0.0,1.0,0.16420361247947454,1.0,0.16420361247947454,2.0,0.3284072249589491,6090.0
IRCON,Ircon International Limited,,2024-08-13,2024-08-13,https://nsearchives.nseindia.com/corporate/IRCON_13082024124129_STEXTRANSCRIPT13082024.pdf,pymupdf,split,6836,0.12,0.16,0.14,25,25,2,2.380952380952381,6,7.142857142857143,0,0.0,4,4.761904761904762,17,20.238095238095237,5,5.9523809523809526,0,0.0,1,1.1904761904761905,0,0.0,0,0.0,0,0.0,840,24.0,4.12725709372313,39.0,6.706792777300086,56.0,9.630266552020636,3.0,0.5159071367153912,32.0,5.503009458297506,38.0,6.534823731728289,38.0,6.534823731728289,6.0,1.0318142734307825,0.0,0.0,2.0,0.34393809114359414,0.0,0.0,5815.0
IFBIND,IFB Industries Limited,Consumer Durables,2025-06-14,2025-06-14,https://nsearchives.nseindia.com/corporate/IFBIND_14062025151913_InvestorscalltranscriptQ4FY25.pdf,pymupdf,split,7778,0.24,0.24,0.24,25,25,3,3.5629453681710213,17,20.19002375296912,0,0.0,2,2.375296912114014,11,13.064133016627078,6,7.1258907363420425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,842,41.0,6.092124814264487,104.0,15.453194650817236,34.0,5.052005943536404,0.0,0.0,17.0,2.526002971768202,61.0,9.063893016344725,24.0,3.5661218424962855,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.6344725111441307,6730.0
ICIL,Indo Count Industries Limited,Textiles - Cotton,2024-06-04,2024-05-28,https://nsearchives.nseindia.com/corporate/ICIL_04062024183705_TranscriptStockExchangeIntimation.pdf,pymupdf,split,9685,0.52,0.16,0.34,25,25,2,1.1560693641618498,59,34.104046242774565,19,10.982658959537572,3,1.7341040462427746,19,10.982658959537572,12,6.936416184971098,12,6.936416184971098,1,0.5780346820809249,1,0.5780346820809249,1,0.5780346820809249,0,0.0,1730,18.0,2.314814814814815,115.0,14.789094650205762,52.0,6.68724279835391,1.0,0.1286008230452675,20.0,2.57201646090535,154.0,19.804526748971192,36.0,4.62962962962963,2.0,0.257201646090535,0.0,0.0,0.0,0.0,4.0,0.51440329218107,7776.0
CONTROLPR,Control Print Limited,,2022-10-31,,https://nsearchives.nseindia.com/corporate/CONTROLPR_31102022164609_IntimationTranscriptsigned.pdf,pymupdf,split,11759,0.28,0.0,0.14,25,25,1,0.7830853563038371,30,23.492560689115113,12,9.397024275646045,4,3.1323414252153485,22,17.227877838684417,9,7.047768206734534,4,3.1323414252153485,0,0.0,0,0.0,1,0.7830853563038371,0,0.0,1277,28.0,2.713441224924896,94.0,9.109409826533579,107.0,10.369221823820137,4.0,0.38763446070355656,30.0,2.9072584552766743,81.0,7.84959782924702,72.0,6.977420292664018,0.0,0.0,4.0,0.38763446070355656,0.0,0.0,3.0,0.2907258455276674,10319.0
ZAGGLE,Zaggle Prepaid Ocean Services Limited,,2024-02-13,,https://nsearchives.nseindia.com/corporate/ZAGGLE_13022024222607_Intimationfortranscript.pdf,pymupdf,split,7696,0.4,0.16,0.28,25,25,3,1.1485451761102603,74,28.330781010719754,11,4.211332312404288,7,2.679938744257274,20,7.656967840735069,10,3.8284839203675345,2,0.7656967840735069,1,0.38284839203675347,0,0.0,0,0.0,0,0.0,2612,12.0,2.4217961654894045,64.0,12.916246215943492,28.0,5.650857719475278,4.0,0.8072653884964682,17.0,3.43087790110999,38.0,7.669021190716448,16.0,3.229061553985873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4955.0
KSCL,Kaveri Seed Company Limited,Food And Food Processing,2022-11-19,2022-11-19,https://nsearchives.nseindia.com/corporate/KSCL_19112022155809_Transcript15112022.pdf,pymupdf,split,7312,0.0625,0.24,0.17073170731707318,16,25,0,0.0,3,8.130081300813009,4,10.840108401084011,2,5.420054200542006,6,16.260162601626018,2,5.420054200542006,2,5.420054200542006,0,0.0,0,0.0,0,0.0,0,0.0,369,20.0,2.969561989606533,90.0,13.3630289532294,39.0,5.79064587973274,8.0,1.1878247958426131,32.0,4.7512991833704525,82.0,12.175204157386785,28.0,4.157386785449146,1.0,0.14847809948032664,1.0,0.14847809948032664,0.0,0.0,5.0,0.7423904974016332,6735.0
WESTLIFE,WESTLIFE FOODWORLD LIMITED,,2025-05-20,2025-05-20,https://nsearchives.nseindia.com/corporate/RadhaWestlife_20052025153028_WFLIntimationofearningdtrancript14052025.pdf,pymupdf,split,6167,0.4,0.12,0.26,25,25,6,3.3482142857142856,62,34.598214285714285,8,4.464285714285714,4,2.232142857142857,11,6.138392857142857,10,5.580357142857143,5,2.7901785714285716,0,0.0,1,0.5580357142857143,0,0.0,0,0.0,1792,18.0,4.193849021435228,56.0,13.047530288909599,19.0,4.426840633737186,0.0,0.0,10.0,2.3299161230195713,21.0,4.8928238583410995,18.0,4.193849021435228,0.0,0.0,8.0,1.8639328984156571,1.0,0.23299161230195714,0.0,0.0,4292.0
PURVA,Puravankara Limited,Construction,2025-08-12,,https://nsearchives.nseindia.com/corporate/PURVA_12082025104431_seintimation-sd.pdf,pymupdf,split,8921,0.28,0.24,0.26,25,25,7,4.250151791135398,33,20.036429872495447,7,4.250151791135398,3,1.8214936247723132,21,12.750455373406194,6,3.6429872495446265,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1647,28.0,3.9626379847155393,83.0,11.746391168978205,32.0,4.528729125389187,1.0,0.1415227851684121,17.0,2.405887347863006,64.0,9.057458250778375,16.0,2.2643645626945936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7066.0
ASTEC,Astec LifeSciences Limited,Pesticides And Agrochemicals,2021-11-10,2021-11-10,https://nsearchives.nseindia.com/corporate/ASTEC_10112021130811_BSENSETRANSCRIPT28102021.pdf,pymupdf,split,6858,0.08,0.2,0.14,25,25,0,0.0,3,6.263048016701461,0,0.0,0,0.0,19,39.66597077244259,3,6.263048016701461,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,479,29.0,4.609027336300064,108.0,17.164653528289893,37.0,5.880483153210426,1.0,0.1589319771137953,21.0,3.337571519389701,61.0,9.694850603941513,22.0,3.4965034965034967,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.112523839796567,6292.0
INDOFARM,Indo Farm Equipment Limited,,2025-08-26,2025-08-21,https://nsearchives.nseindia.com/corporate/IFEL_26082025184227_Transcript_of_earnings_call.pdf,pymupdf,whole,14941,0.24,,0.24,25,0,26,1.7966968419597817,154,10.641973602377169,82,5.666505424642388,3,0.2073111740722825,17,1.1747633197429341,125,8.637965586345103,65,4.491742104899454,0,0.0,0,0.0,1,0.06910372469076083,5,0.3455186234538042,14471,,,,,,,,,,,,,,,,,,,,,,,
TRU,TruCap Finance Limited,,2024-06-04,,https://nsearchives.nseindia.com/corporate/TRU_04062024165240_IntimationofTranscriptofEarningsCall.pdf,pymupdf,split,7276,0.28,0.16,0.22,25,25,4,3.5618878005342833,13,11.57613535173642,14,12.466607301869992,4,3.5618878005342833,8,7.123775601068567,4,3.5618878005342833,9,8.014247551202137,0,0.0,0,0.0,1,0.8904719501335708,0,0.0,1123,11.0,1.8568534773801486,47.0,7.933828494260634,37.0,6.2457798784605,6.0,1.012829169480081,8.0,1.350438892640108,39.0,6.583389601620527,15.0,2.5320729237002024,1.0,0.1688048615800135,0.0,0.0,1.0,0.1688048615800135,0.0,0.0,5924.0
SKIPPER,Skipper Limited,,2025-05-07,2025-05-07,https://nsearchives.nseindia.com/corporate/skipper_07052025161052_Transcriptletter.pdf,pymupdf,whole,7524,0.16,,0.16,25,0,36,4.9126637554585155,175,23.881004366812228,55,7.505458515283843,4,0.5458515283842795,39,5.322052401746725,84,11.462882096069869,38,5.185589519650655,18,2.4563318777292578,2,0.27292576419213976,1,0.13646288209606988,21,2.8657205240174672,7328,,,,,,,,,,,,,,,,,,,,,,,
THELEELA,Leela Palaces Hotels & Resorts Limited,,2025-10-22,,https://nsearchives.nseindia.com/corporate/THELEELA_22102025151438_Earnings_Call_transcript.pdf,pymupdf,split,9511,0.52,0.16,0.34,25,25,3,1.0006671114076051,122,40.69379586390927,11,3.669112741827885,3,1.0006671114076051,30,10.00667111407605,23,7.671781187458306,2,0.66711140760507,2,0.66711140760507,0,0.0,0,0.0,2,0.66711140760507,2998,6.0,0.962000962000962,119.0,19.079685746352414,33.0,5.291005291005291,2.0,0.320666987333654,22.0,3.527336860670194,104.0,16.674683341350008,23.0,3.687670354337021,3.0,0.481000481000481,1.0,0.160333493666827,1.0,0.160333493666827,18.0,2.886002886002886,6237.0
ADSL,Allied Digital Services Limited,Computers - Hardware,2026-02-10,,https://nsearchives.nseindia.com/corporate/ADSL_10022026180019_ADSL_Transcript_of_Q3_FY26_Earnings_Call_05022026.pdf,pymupdf,whole,10138,-0.04,,-0.04,25,0,29,2.8953674121405752,165,16.473642172523963,43,4.293130990415335,16,1.597444089456869,15,1.4976038338658146,93,9.285143769968052,28,2.7955271565495208,4,0.3993610223642173,0,0.0,0,0.0,1,0.09984025559105432,10016,,,,,,,,,,,,,,,,,,,,,,,
AXISCADES,AXISCADES Technologies Limited,,2024-12-12,,https://nsearchives.nseindia.com/corporate/AXISCADES_12122024221413_Transcript12122024.pdf,pymupdf,whole,15798,0.12,,0.12,25,0,40,2.5521597652013015,161,10.27244305493524,86,5.487143495182798,3,0.19141198239009763,61,3.892043641931985,139,8.868755184074523,53,3.3816116888917245,9,0.5742359471702929,0,0.0,1,0.06380399413003254,0,0.0,15673,,,,,,,,,,,,,,,,,,,,,,,
MAHLIFE,Mahindra Lifespace Developers Limited,Construction,2022-05-02,,https://nsearchives.nseindia.com/corporate/MAHLIFE_02052022172708_TranscriptofEarningConferenceCall.pdf,pymupdf,split,9976,0.24,0.24,0.24,25,25,16,7.593735168485999,26,12.339819648789748,9,4.271476032273374,7,3.3222591362126246,19,9.017560512577123,11,5.220692928334124,4,1.8984337921214998,1,0.47460844803037494,0,0.0,2,0.9492168960607499,1,0.47460844803037494,2107,14.0,1.8295870360690016,66.0,8.625196027182437,58.0,7.579717720857293,0.0,0.0,19.0,2.4830109775222162,84.0,10.977522216414009,26.0,3.3978044955567173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7652.0
VENTIVE,Ventive Hospitality Limited,,2025-05-19,,https://nsearchives.nseindia.com/corporate/VENTIVE_19052025191637_InvestorCallTranscriptIntimation.pdf,pymupdf,split,8150,0.56,0.08,0.32,25,25,2,0.7895775759968416,68,26.845637583892618,17,6.7114093959731544,8,3.1583103039873666,14,5.527043031977892,21,8.290564547966838,13,5.132254243979471,2,0.7895775759968416,0,0.0,0,0.0,0,0.0,2533,20.0,3.7098868484511223,89.0,16.508996475607493,41.0,7.605268039324801,3.0,0.5564830272676683,15.0,2.782415136338342,53.0,9.831200148395475,29.0,5.379335930254127,3.0,0.5564830272676683,4.0,0.7419773696902244,0.0,0.0,7.0,1.2984603969578927,5391.0
RICOAUTO,Rico Auto Industries Limited,Auto Ancillaries,2021-02-24,2021-02-17,https://nsearchives.nseindia.com/corporate/RICOAUTO_24022021124700_Transcript.pdf,pymupdf,whole,9639,0.04,,0.04,25,0,43,4.542573420663427,93,9.824635537713924,68,7.183604479188675,1,0.10564124234100992,43,4.542573420663427,116,12.254384111557153,60,6.338474540460596,1,0.10564124234100992,1,0.10564124234100992,0,0.0,6,0.6338474540460596,9466,,,,,,,,,,,,,,,,,,,,,,,
SAIL,Steel Authority of India Limited,Steel And Steel Products,2023-08-17,,https://nsearchives.nseindia.com/corporate/SAIL_17082023175101_SAIL_Trans_June_2023.pdf,pymupdf,split,5996,0.16,-0.12,0.02,25,25,12,10.247651579846286,26,22.20324508966695,2,1.7079419299743808,2,1.7079419299743808,6,5.123825789923143,8,6.831767719897523,1,0.8539709649871904,0,0.0,0,0.0,0,0.0,0,0.0,1171,27.0,5.870841487279844,25.0,5.435964340073929,51.0,11.089367253750815,0.0,0.0,12.0,2.609262883235486,43.0,9.349858664927158,35.0,7.610350076103501,0.0,0.0,0.0,0.0,1.0,0.21743857360295715,16.0,3.4790171776473144,4599.0
ABDL,Allied Blenders and Distillers Limited,,2026-02-04,,https://nsearchives.nseindia.com/corporate/ABDINDIA_04022026191624_ABDL_Earnings_Call_Transcript_sd.pdf,pymupdf,split,12046,0.56,0.16,0.36,25,25,3,1.2981393336218088,69,29.857204673301602,5,2.163565556036348,7,3.028991778450887,16,6.923409779316313,11,4.759844223279965,0,0.0,2,0.8654262224145391,2,0.8654262224145391,0,0.0,3,1.2981393336218088,2311,29.0,3.070407623080995,150.0,15.881418740074114,51.0,5.3996823716251985,1.0,0.10587612493382742,25.0,2.6469031233456857,85.0,8.99947061937533,23.0,2.4351508734780305,1.0,0.10587612493382742,0.0,0.0,0.0,0.0,29.0,3.070407623080995,9445.0
PVSL,Popular Vehicles and Services Limited,,2026-06-03,2026-06-03,https://nsearchives.nseindia.com/corporate/9072530155_03062026111910_DisclosuretranscriptSD.pdf,pymupdf,split,10217,0.64,0.04,0.34,25,25,12,3.419777714448561,112,31.917925334853233,30,8.549444286121402,4,1.139925904816187,23,6.554573952693075,7,1.994870333428327,14,3.989740666856654,3,0.8549444286121403,2,0.5699629524080935,1,0.28498147620404674,0,0.0,3509,28.0,4.329673728158342,105.0,16.236276480593784,47.0,7.267666615122931,1.0,0.15463120457708365,21.0,3.2472552961187566,45.0,6.9584042059687645,31.0,4.793567341889593,1.0,0.15463120457708365,4.0,0.6185248183083346,0.0,0.0,5.0,0.7731560228854183,6467.0
JASH,Jash Engineering Limited,,2022-11-19,2022-11-14,https://nsearchives.nseindia.com/corporate/JASH_19112022142506_CALLTRANSCRIPTJASH14NOV2022.pdf,pymupdf,split,7350,0.0,0.28,0.16666666666666669,17,25,0,0.0,2,6.116207951070336,7,21.406727828746178,0,0.0,5,15.290519877675841,5,15.290519877675841,3,9.174311926605505,0,0.0,0,0.0,0,0.0,0,0.0,327,32.0,4.632981033733893,121.0,17.518459533806283,48.0,6.9494715506008395,0.0,0.0,22.0,3.1851744606920516,69.0,9.989865353988707,36.0,5.212103662950629,21.0,3.0403938033878672,0.0,0.0,1.0,0.14478065730418416,7.0,1.0134646011292892,6907.0
MATRIMONY,Matrimony.Com Limited,,2021-05-21,2021-05-12,https://nsearchives.nseindia.com/corporate/MATRIMONY_21052021172737_NSECalltranscript.pdf,pymupdf,split,9300,0.24,0.24,0.24,25,25,9,5.9405940594059405,48,31.683168316831683,14,9.24092409240924,5,3.3003300330033003,16,10.561056105610561,8,5.2805280528052805,11,7.260726072607261,0,0.0,1,0.6600660066006601,0,0.0,0,0.0,1515,21.0,2.73972602739726,141.0,18.395303326810176,83.0,10.828440965427268,0.0,0.0,31.0,4.0443574690150035,65.0,8.48010437051533,52.0,6.784083496412263,1.0,0.1304631441617743,0.0,0.0,2.0,0.2609262883235486,0.0,0.0,7665.0
UGROCAP,Ugro Capital Limited,,2025-05-05,2025-05-05,https://nsearchives.nseindia.com/corporate/UGROCAP_05052025165053_Intimationofearningscalltranscript05052025.pdf,pymupdf,split,9613,0.36,0.12,0.24,25,25,3,2.608695652173913,29,25.217391304347824,9,7.826086956521739,6,5.217391304347826,14,12.173913043478262,8,6.956521739130435,2,1.7391304347826086,0,0.0,0,0.0,0,0.0,0,0.0,1150,21.0,2.540834845735027,62.0,7.50151240169389,39.0,4.718693284936479,3.0,0.3629764065335753,30.0,3.629764065335753,63.0,7.6225045372050815,16.0,1.9358741681790683,0.0,0.0,1.0,0.12099213551119177,1.0,0.12099213551119177,7.0,0.8469449485783425,8265.0
SHRIPISTON,SPR Auto Technologies Limited,,2024-12-24,,https://nsearchives.nseindia.com/corporate/SHRIPISTON_24122024151742_EARNINGCALLTRANSCRIPTSSTOCKEXCHANGEINTIMATION18122024.pdf,pymupdf,split,7065,0.44,0.08,0.26,25,25,2,1.6090104585679808,17,13.676588897827836,1,0.8045052292839904,7,5.631536604987932,36,28.96218825422365,7,5.631536604987932,1,0.8045052292839904,0,0.0,0,0.0,0,0.0,0,0.0,1243,14.0,2.4634875945803274,72.0,12.669364772127398,29.0,5.102938588773535,2.0,0.35192679922576103,24.0,4.223121590709132,45.0,7.9183529825796235,18.0,3.1673411930318496,0.0,0.0,2.0,0.35192679922576103,0.0,0.0,3.0,0.5278901988386415,5683.0
SYMPHONY,Symphony Limited,Consumer Durables,2025-08-08,,https://nsearchives.nseindia.com/corporate/SYMPHONY_08082025155223_Transcript_08_08_2025.pdf,pymupdf,split,5647,0.24,0.16,0.2,25,25,2,1.4245014245014245,20,14.245014245014245,3,2.1367521367521367,3,2.1367521367521367,18,12.820512820512821,9,6.410256410256411,1,0.7122507122507122,1,0.7122507122507122,0,0.0,0,0.0,1,0.7122507122507122,1404,19.0,4.584942084942085,25.0,6.032818532818533,36.0,8.687258687258687,1.0,0.2413127413127413,16.0,3.861003861003861,32.0,7.722007722007722,23.0,5.55019305019305,0.0,0.0,0.0,0.0,1.0,0.2413127413127413,2.0,0.4826254826254826,4144.0
5PAISA,5Paisa Capital Limited,,2025-05-08,,https://nsearchives.nseindia.com/corporate/5PAISA_08052025211731_EXINTIMATION.pdf,pymupdf,split,2231,0.16,0.0,0.08,25,25,14,11.854360711261643,22,18.62828111769687,11,9.314140558848434,4,3.3869602032176123,8,6.7739204064352245,6,5.080440304826419,3,2.5402201524132093,0,0.0,0,0.0,0,0.0,0,0.0,1181,2.0,2.002002002002002,10.0,10.01001001001001,9.0,9.00900900900901,1.0,1.001001001001001,0.0,0.0,5.0,5.005005005005005,4.0,4.004004004004004,0.0,0.0,1.0,1.001001001001001,0.0,0.0,0.0,0.0,999.0
